GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Less than $10,000","Margin of Error; Less than $10,000","Estimate; $10,000 to $14,999","Margin of Error; $10,000 to $14,999","Estimate; $15,000 to $19,999","Margin of Error; $15,000 to $19,999","Estimate; $20,000 to $24,999","Margin of Error; $20,000 to $24,999","Estimate; $25,000 to $29,999","Margin of Error; $25,000 to $29,999","Estimate; $30,000 to $34,999","Margin of Error; $30,000 to $34,999","Estimate; $35,000 to $39,999","Margin of Error; $35,000 to $39,999","Estimate; $40,000 to $44,999","Margin of Error; $40,000 to $44,999","Estimate; $45,000 to $49,999","Margin of Error; $45,000 to $49,999","Estimate; $50,000 to $59,999","Margin of Error; $50,000 to $59,999","Estimate; $60,000 to $74,999","Margin of Error; $60,000 to $74,999","Estimate; $75,000 to $99,999","Margin of Error; $75,000 to $99,999","Estimate; $100,000 to $124,999","Margin of Error; $100,000 to $124,999","Estimate; $125,000 to $149,999","Margin of Error; $125,000 to $149,999","Estimate; $150,000 to $199,999","Margin of Error; $150,000 to $199,999","Estimate; $200,000 or more","Margin of Error; $200,000 or more"
0500000US19013,19013,"Black Hawk County, Iowa",46292,1072,3421,936,2779,746,2213,671,2588,741,3163,854,2358,601,2544,660,2561,632,2085,649,5218,948,5955,924,5383,934,2585,635,1692,520,1075,496,672,343
0500000US19061,19061,"Dubuque County, Iowa",35652,1206,2188,673,1401,430,1762,578,2012,625,2066,656,2590,753,2005,644,1987,544,1549,506,4150,974,4057,716,4126,793,2976,689,1116,317,696,356,971,329
0500000US19103,19103,"Johnson County, Iowa",44588,1688,3660,1035,1669,636,1672,568,2704,816,1771,651,1887,714,1845,467,2044,672,1699,560,3109,773,4281,847,7593,1065,4529,939,1666,549,2218,512,2241,612
0500000US19113,19113,"Linn County, Iowa",79827,2024,3420,746,3797,954,4008,1114,3643,741,3987,985,4664,965,4922,1260,4143,1015,3502,913,6732,969,9431,1470,11820,1472,6433,1088,3424,915,3127,685,2774,672
0500000US19153,19153,"Polk County, Iowa",151900,2696,6959,1332,6560,1385,5592,992,7764,1232,5637,1029,8772,1723,6405,1135,8301,1501,5699,1130,12520,1563,18357,1992,24348,2197,14765,1663,6820,1151,6639,1220,6762,1166
0500000US19155,19155,"Pottawattamie County, Iowa",34928,1360,2143,572,1782,551,1823,590,1733,600,2416,630,2036,715,1937,695,1617,536,1483,473,3170,825,5211,1007,4289,782,2351,610,1543,488,878,354,516,271
0500000US19163,19163,"Scott County, Iowa",60077,1530,2835,729,2527,704,3342,871,2973,685,2806,753,3851,929,3002,988,3592,849,2521,672,5971,1119,6985,1192,8911,1368,3602,769,3129,799,2123,672,1907,484
0500000US19169,19169,"Story County, Iowa",29885,1232,2550,760,1983,639,1892,586,1951,512,1476,496,1185,434,1335,525,1176,419,1320,361,2390,579,3090,829,4586,780,1684,533,1601,582,1029,380,637,298
0500000US19193,19193,"Woodbury County, Iowa",35442,1244,1509,502,2203,706,3169,841,2401,805,1671,566,2219,696,2747,868,1928,611,1536,494,3055,827,4783,862,3374,792,2199,596,1290,487,886,405,472,272
0500000US20045,20045,"Douglas County, Kansas",39437,1560,3950,1145,1868,689,2132,842,1922,767,1358,426,2736,893,2044,719,2463,891,1581,679,3273,1025,3662,866,5145,897,3043,840,1465,496,1440,472,1355,434
0500000US20091,20091,"Johnson County, Kansas",188309,2338,4352,1042,5228,1076,4663,1239,5226,1107,5739,1158,8402,1571,9453,1619,7612,1414,5316,1045,13987,1575,20620,2399,29315,2450,23230,1965,14017,1472,16574,1859,14575,1458
0500000US20103,20103,"Leavenworth County, Kansas",23515,1050,1178,557,476,296,283,232,713,408,1122,515,866,426,1875,623,1248,600,1635,617,1974,576,2976,883,4664,1055,1994,564,980,373,1093,468,438,309
0500000US20161,20161,"Riley County, Kansas",21873,1200,2629,748,827,452,1844,831,1171,502,1210,525,1665,603,1752,778,764,389,1304,635,1919,855,2094,729,2080,517,1245,496,486,219,614,368,269,211
0500000US20173,20173,"Sedgwick County, Kansas",155875,2714,7876,1127,7806,1329,7039,1388,9073,1445,9648,1458,8993,1426,8104,1147,8974,1415,6029,1122,15304,1618,17751,1903,21020,1833,13296,1539,5218,689,5378,987,4366,847
0500000US20177,20177,"Shawnee County, Kansas",62864,1843,3356,867,3223,1089,2960,798,3790,908,3812,1120,3910,1019,3038,770,3916,910,2810,806,6387,1303,6990,1147,8023,1134,5719,1108,2359,712,1378,478,1193,450
0500000US20209,20209,"Wyandotte County, Kansas",36688,1500,2668,783,2206,630,1751,638,3065,812,1981,723,2834,795,1946,722,2102,781,938,398,3585,931,4657,887,4947,858,2333,560,742,320,614,333,319,263
0500000US21015,21015,"Boone County, Kentucky",39561,1158,1304,608,1548,461,984,557,1797,750,2213,853,1378,577,1549,641,2697,870,1710,670,2530,752,4691,964,7051,1230,5109,931,2482,752,1469,505,1049,427
0500000US21029,21029,"Bullitt County, Kentucky",27360,726,1349,591,1025,483,1141,570,1301,615,1499,694,1074,371,1144,513,1958,643,2170,824,2966,842,3079,730,4933,932,1614,625,1247,456,651,439,209,176
0500000US21037,21037,"Campbell County, Kentucky",34037,1785,1674,642,1990,652,2167,669,2417,845,1416,655,2170,644,1291,478,1858,609,1932,635,2635,768,3526,879,3999,880,2928,849,1776,559,1285,417,973,387
0500000US21047,21047,"Christian County, Kentucky",20171,1195,2114,718,839,372,1549,659,1320,584,1487,600,1923,612,883,384,1255,457,774,345,1600,666,1446,457,3071,800,683,331,340,223,581,301,306,249
0500000US21059,21059,"Daviess County, Kentucky",37567,966,3426,867,3187,928,2908,632,2196,603,1821,628,2057,539,2022,708,2079,640,2214,743,2836,701,4634,956,4427,880,1616,536,740,284,652,395,752,363
0500000US21067,21067,"Fayette County, Kentucky",99095,2421,6955,1360,4603,966,5031,1245,5461,1400,4137,1158,5639,1201,4440,902,4646,1018,4202,1011,8380,1463,11226,1722,13263,1819,8097,1478,3844,1002,4250,923,4921,1049
0500000US21093,21093,"Hardin County, Kentucky",34012,1478,1774,627,1572,655,1982,626,1920,724,2039,700,1954,719,1360,639,2299,933,1455,717,4278,1056,3199,784,5974,969,2549,655,925,389,496,299,236,228
0500000US21111,21111,"Jefferson County, Kentucky",226701,3570,13061,1602,12379,1701,11353,1921,12066,1287,11404,1635,12988,1477,11824,1772,12400,1922,10796,1599,19044,2156,25980,2014,28677,2366,17766,1958,10529,1535,8341,1061,8093,1076
