GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Less than $10,000","Margin of Error; Less than $10,000","Estimate; $10,000 to $14,999","Margin of Error; $10,000 to $14,999","Estimate; $15,000 to $19,999","Margin of Error; $15,000 to $19,999","Estimate; $20,000 to $24,999","Margin of Error; $20,000 to $24,999","Estimate; $25,000 to $29,999","Margin of Error; $25,000 to $29,999","Estimate; $30,000 to $34,999","Margin of Error; $30,000 to $34,999","Estimate; $35,000 to $39,999","Margin of Error; $35,000 to $39,999","Estimate; $40,000 to $44,999","Margin of Error; $40,000 to $44,999","Estimate; $45,000 to $49,999","Margin of Error; $45,000 to $49,999","Estimate; $50,000 to $59,999","Margin of Error; $50,000 to $59,999","Estimate; $60,000 to $74,999","Margin of Error; $60,000 to $74,999","Estimate; $75,000 to $99,999","Margin of Error; $75,000 to $99,999","Estimate; $100,000 to $124,999","Margin of Error; $100,000 to $124,999","Estimate; $125,000 to $149,999","Margin of Error; $125,000 to $149,999","Estimate; $150,000 to $199,999","Margin of Error; $150,000 to $199,999","Estimate; $200,000 or more","Margin of Error; $200,000 or more"
0500000US24005,24005,"Baltimore County, Maryland",5725,783,762,495,186,147,283,253,138,156,64,76,505,455,271,199,452,307,112,115,487,344,961,420,453,291,324,286,209,174,202,162,316,248
0500000US24031,24031,"Montgomery County, Maryland",33290,1678,651,387,1387,1052,1207,682,843,538,1908,831,2148,1046,1669,884,1288,586,1880,824,3236,968,3986,994,5146,1293,4084,1348,1139,635,1407,541,1311,461
0500000US24033,24033,"Prince George's County, Maryland",21029,1561,535,474,1066,1199,439,346,1041,652,1736,1368,1196,538,1433,681,1529,803,1167,728,2306,792,1750,602,2572,920,2132,1075,1517,881,474,318,136,160
0500000US25009,25009,"Essex County, Massachusetts",29486,1639,5805,1580,3018,1115,1870,863,2310,691,2449,973,2253,1115,1200,527,1711,736,517,356,1590,775,3054,1104,2345,1300,1026,604,222,236,54,91,62,108
0500000US25013,25013,"Hampden County, Massachusetts",26759,1202,7420,1468,4846,1081,2778,859,1362,656,1813,719,1369,587,587,373,1178,656,1116,664,1554,684,1209,600,585,304,270,206,448,529,224,270,0,282
0500000US25017,25017,"Middlesex County, Massachusetts",24460,1777,2844,878,2395,1223,1368,966,973,642,1704,786,1233,649,948,527,1055,797,1048,665,2412,1092,2567,802,3099,1085,1272,638,576,540,778,469,188,180
0500000US25025,25025,"Suffolk County, Massachusetts",36087,2464,7814,2106,4192,1812,3230,1371,1655,787,1742,868,1405,729,1992,1126,754,430,2601,1196,2620,1261,2210,1213,3513,1520,1236,620,741,781,156,155,226,204
0500000US25027,25027,"Worcester County, Massachusetts",18415,1472,3075,1060,1464,673,1933,845,711,397,1136,727,787,600,1285,732,1287,852,402,385,1669,797,1449,643,1659,642,1016,478,231,299,82,106,229,221
0500000US26065,26065,"Ingham County, Michigan",4374,579,321,237,170,143,156,125,961,791,46,73,321,203,118,122,228,186,218,242,778,690,82,85,400,300,338,338,183,217,54,96,0,238
0500000US26081,26081,"Kent County, Michigan",14462,1410,816,528,1624,1092,929,594,1640,658,1315,673,1188,596,1039,621,1122,593,678,561,890,543,1788,873,1048,551,277,290,59,100,0,238,49,83
0500000US26099,26099,"Macomb County, Michigan",5123,748,90,112,93,104,198,191,601,678,132,164,613,355,432,382,232,200,282,226,244,200,660,328,535,360,805,330,113,136,47,78,46,77
0500000US26125,26125,"Oakland County, Michigan",10273,1130,979,550,693,351,369,280,1099,563,174,192,361,255,1011,515,406,238,475,417,674,421,895,470,1790,588,512,330,439,299,128,132,268,276
0500000US26161,26161,"Washtenaw County, Michigan",3113,572,265,223,406,392,432,378,0,238,157,142,364,281,174,178,82,147,79,110,119,117,271,210,288,312,129,155,21,45,182,179,144,152
0500000US26163,26163,"Wayne County, Michigan",26822,1524,3025,839,1758,873,1250,585,1526,661,1871,821,1888,822,1957,638,1222,586,1399,596,3144,1008,2978,842,1981,594,904,527,1092,763,535,315,292,194
0500000US27037,27037,"Dakota County, Minnesota",3836,504,315,205,345,295,308,293,289,235,442,472,114,117,340,275,175,175,206,153,303,247,328,227,374,373,176,148,76,103,45,60,0,209
